,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,E06,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-18,66,,25.2454481264498,25.2108421119803,0.0311555514951481,NaN,NaN,NaN,NaN,60,
,E07,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-19,69,,27.9342350106038,27.9596539527101,0.146560533470749,NaN,NaN,NaN,NaN,60,
,E08,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-19,69,,27.8274655355527,27.9596539527101,0.146560533470749,NaN,NaN,NaN,NaN,60,
,E09,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-19,69,,28.1172613119738,27.9596539527101,0.146560533470749,NaN,NaN,NaN,NaN,60,
,E10,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-20,71,,27.0379106163681,27.1613733804638,0.107227157000669,NaN,NaN,NaN,NaN,60,
,E11,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-20,71,,27.2311900955192,27.1613733804638,0.107227157000669,NaN,NaN,NaN,NaN,60,
,E12,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-20,71,,27.2150194295039,27.1613733804638,0.107227157000669,NaN,NaN,NaN,NaN,60,
,F01,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-21,73,,27.800718823894,27.6682023894902,0.135126821534338,NaN,NaN,NaN,NaN,60,
,F02,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-21,73,,27.530608319748,27.6682023894902,0.135126821534338,NaN,NaN,NaN,NaN,60,
,F03,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-21,73,,27.6732800248288,27.6682023894902,0.135126821534338,NaN,NaN,NaN,NaN,60,
,F04,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-22,75,,22.0989266531522,22.1090551956725,0.0419759305876389,NaN,NaN,NaN,NaN,60,
,F05,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-22,75,,22.0730702499059,22.1090551956725,0.0419759305876389,NaN,NaN,NaN,NaN,60,
,F06,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-22,75,,22.1551686839594,22.1090551956725,0.0419759305876389,NaN,NaN,NaN,NaN,60,
,F07,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-23,79,,29.2906040793224,29.2679040676609,0.0779713067964559,NaN,NaN,NaN,NaN,60,
,F08,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-23,79,,29.1811017140438,29.2679040676609,0.0779713067964559,NaN,NaN,NaN,NaN,60,
,F09,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-23,79,,29.3320064096165,29.2679040676609,0.0779713067964559,NaN,NaN,NaN,NaN,60,
,F10,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-24,81,,26.2659718806053,26.3372159827611,0.0617419493975825,NaN,NaN,NaN,NaN,60,
,F11,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-24,81,,26.3705409168579,26.3372159827611,0.0617419493975825,NaN,NaN,NaN,NaN,60,
,F12,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-24,81,,26.37513515082,26.3372159827611,0.0617419493975825,NaN,NaN,NaN,NaN,60,
,G01,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-25,89,,28.4808892748875,28.5003544029519,0.0216269902470015,NaN,NaN,NaN,NaN,60,
,G02,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-25,89,,28.4965385981074,28.5003544029519,0.0216269902470015,NaN,NaN,NaN,NaN,60,
,G03,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),Unkn-25,89,,28.5236353358609,28.5003544029519,0.0216269902470015,NaN,NaN,NaN,NaN,60,
,G04,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
,G05,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
,G06,SYBR,Cg_HSP70_F/R (SR IDs: 598/9),NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
