,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,B02,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-05,360,,30.4380206901732,30.3707756180155,0.121308903926801,NaN,NaN,NaN,NaN,60,
,B03,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-05,360,,30.2307367985267,30.3707756180155,0.121308903926801,NaN,NaN,NaN,NaN,60,
,B04,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-06,361,,28.2689793224083,28.1565891141365,0.103623806294459,NaN,NaN,NaN,NaN,60,
,B05,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-06,361,,28.0648380816002,28.1565891141365,0.103623806294459,NaN,NaN,NaN,NaN,60,
,B06,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-06,361,,28.135949938401,28.1565891141365,0.103623806294459,NaN,NaN,NaN,NaN,60,
,B07,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-07,364,,30.7988691665123,30.8689352929723,0.0971214223229343,NaN,NaN,NaN,NaN,60,
,B08,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-07,364,,30.8281354865731,30.8689352929723,0.0971214223229343,NaN,NaN,NaN,NaN,60,
,B09,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-07,364,,30.9798012258315,30.8689352929723,0.0971214223229343,NaN,NaN,NaN,NaN,60,
,B10,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-08,371,,32.0235732500601,32.147330196879,0.117476013063262,NaN,NaN,NaN,NaN,60,
,B11,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-08,371,,32.2573104086228,32.147330196879,0.117476013063262,NaN,NaN,NaN,NaN,60,
,B12,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-08,371,,32.1611069319542,32.147330196879,0.117476013063262,NaN,NaN,NaN,NaN,60,
,C01,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-09,374,,28.2964412414507,28.2127723534231,0.072478833822896,NaN,NaN,NaN,NaN,60,
,C02,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-09,374,,28.1726169670295,28.2127723534231,0.072478833822896,NaN,NaN,NaN,NaN,60,
,C03,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-09,374,,28.1692588517891,28.2127723534231,0.072478833822896,NaN,NaN,NaN,NaN,60,
,C04,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-10,378,,28.9615060589642,29.0201318300269,0.0908152090000874,NaN,NaN,NaN,NaN,60,
,C05,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-10,378,,28.9741475282854,29.0201318300269,0.0908152090000874,NaN,NaN,NaN,NaN,60,
,C06,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-10,378,,29.1247419028312,29.0201318300269,0.0908152090000874,NaN,NaN,NaN,NaN,60,
,C07,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-11,381,,28.6393507740331,28.6830879922483,0.113443957456346,NaN,NaN,NaN,NaN,60,
,C08,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-11,381,,28.5980228681822,28.6830879922483,0.113443957456346,NaN,NaN,NaN,NaN,60,
,C09,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-11,381,,28.8118903345295,28.6830879922483,0.113443957456346,NaN,NaN,NaN,NaN,60,
,C10,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-12,386,,30.1364131149132,30.1065915381532,0.030052761413188,NaN,NaN,NaN,NaN,60,
,C11,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-12,386,,30.0763128078739,30.1065915381532,0.030052761413188,NaN,NaN,NaN,NaN,60,
,C12,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-12,386,,30.1070486916724,30.1065915381532,0.030052761413188,NaN,NaN,NaN,NaN,60,
,D01,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-13,392,,29.3089609504689,29.2365004904803,0.0886809210575225,NaN,NaN,NaN,NaN,60,
,D02,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-13,392,,29.1376091316796,29.2365004904803,0.0886809210575225,NaN,NaN,NaN,NaN,60,
,D03,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-13,392,,29.2629313892924,29.2365004904803,0.0886809210575225,NaN,NaN,NaN,NaN,60,
,D04,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-14,394,,30.160807511375,30.0712206447647,0.126694961770814,NaN,NaN,NaN,NaN,60,
,D05,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-14,394,,29.9816337781543,30.0712206447647,0.126694961770814,NaN,NaN,NaN,NaN,60,
,D06,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-14,394,,NaN,0,0,NaN,NaN,0,0,60,
,D07,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-15,395,,29.4655822811328,29.60963205462,0.142869573599212,NaN,NaN,NaN,NaN,60,
,D08,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-15,395,,29.7512914308723,29.60963205462,0.142869573599212,NaN,NaN,NaN,NaN,60,
,D09,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),Unkn-15,395,,29.6120224518548,29.60963205462,0.142869573599212,NaN,NaN,NaN,NaN,60,
,D10,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),NTC-01,NTC,,NaN,0,0,NaN,NaN,0,0,60,
,D11,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),NTC-01,NTC,,NaN,0,0,NaN,NaN,0,0,60,
,D12,SYBR,Cg_DNMT1_F (SR IDs: 1510/1),NTC-01,NTC,,NaN,0,0,NaN,NaN,0,0,60,
